alternative_transition_end_seconds,alternative_transition_start_seconds,boundary_method,complete_six_phase,duration_seconds,excluded_incomplete_cycles,flags,gi_end_seconds,gt_start_seconds,imputed_signal_values,load_peaks_left,load_peaks_right,onset_seconds,phase_count,png,quality_json,record,reference_limb,remaining_missing_signal_values,segmented_csv,sequence_assumption,side,slt_end_seconds,slt_start_seconds,status,transition_improvement,transition_support,trial,view_mode
16.77,8.21,paired trigger interval,True,25.63,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,3.69,20.72,20,11,11,2.06,6,vipin_1/trial_06_l_complete.png,"{""F"": {""coverage_fraction"": 0.999609984399376, ""source"": ""dataset\\Sub02_A\\vipin_1"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 419.45, ""aligned_master_end"": 445.08}, ""L"": {""coverage_fraction"": 0.999609984399376, ""source"": ""dataset\\Sub02_A\\vipin_1L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 419.45, ""aligned_master_end"": 445.08}, ""R"": {""coverage_fraction"": 0.999609984399376, ""source"": ""dataset\\Sub02_A\\vipin_1R"", ""invalid_rows"": 4, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 419.45, ""aligned_master_end"": 445.08}}",vipin_1,L,0,segmented_data\vipin_1\trial_06_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,11.58,9.9,model-assisted provisional six-phase fit,0.2539,weak/ambiguous pattern evidence,6,model_completed
16.77,8.21,paired trigger interval,True,25.63,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,3.69,20.72,20,11,11,2.06,6,vipin_1/trial_06_r_complete.png,"{""F"": {""coverage_fraction"": 0.999609984399376, ""source"": ""dataset\\Sub02_A\\vipin_1"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 419.45, ""aligned_master_end"": 445.08}, ""L"": {""coverage_fraction"": 0.999609984399376, ""source"": ""dataset\\Sub02_A\\vipin_1L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 419.45, ""aligned_master_end"": 445.08}, ""R"": {""coverage_fraction"": 0.999609984399376, ""source"": ""dataset\\Sub02_A\\vipin_1R"", ""invalid_rows"": 4, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 419.45, ""aligned_master_end"": 445.08}}",vipin_1,L,0,segmented_data\vipin_1\trial_06_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,11.58,9.9,model-assisted provisional six-phase fit,0.2539,weak/ambiguous pattern evidence,6,model_completed
10.12,6.66,paired trigger interval,True,26.67,0,All events provisional; pressure extrema are not heel-strike labels; insufficient complete strides or missing data for transition estimate; reconstructed values can affect boundaries; absent phases are not invented; ,3.55,22.28,0,5,12,2.4,6,vipin_1/trial_07_l_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_1"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 451.44, ""aligned_master_end"": 478.11}, ""L"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_1L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 451.44, ""aligned_master_end"": 478.11}, ""R"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_1R"", ""invalid_rows"": 4, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 451.44, ""aligned_master_end"": 478.11}}",vipin_1,,0,segmented_data\vipin_1\trial_07_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,8.32,6.66,model-assisted provisional six-phase fit,,model-assisted; unverified,7,model_completed
10.12,6.66,paired trigger interval,True,26.67,0,All events provisional; pressure extrema are not heel-strike labels; insufficient complete strides or missing data for transition estimate; reconstructed values can affect boundaries; absent phases are not invented; ,3.55,22.28,0,5,12,2.4,6,vipin_1/trial_07_r_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_1"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 451.44, ""aligned_master_end"": 478.11}, ""L"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_1L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 451.44, ""aligned_master_end"": 478.11}, ""R"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_1R"", ""invalid_rows"": 4, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 451.44, ""aligned_master_end"": 478.11}}",vipin_1,,0,segmented_data\vipin_1\trial_07_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,8.32,6.66,model-assisted provisional six-phase fit,,model-assisted; unverified,7,model_completed
6.43,4.75,paired trigger interval,True,24.78,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,2.71,20.56,4,13,11,2.02,6,vipin_1/trial_08_l_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_1"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 483.69, ""aligned_master_end"": 508.47}, ""L"": {""coverage_fraction"": 0.9991932230738201, ""source"": ""dataset\\Sub02_A\\vipin_1L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 483.69, ""aligned_master_end"": 508.47}, ""R"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_1R"", ""invalid_rows"": 4, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 483.69, ""aligned_master_end"": 508.47}}",vipin_1,L,0,segmented_data\vipin_1\trial_08_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,6.43,4.75,model-assisted provisional six-phase fit,0.448,moderate pattern evidence,8,model_completed
6.43,4.75,paired trigger interval,True,24.78,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,2.71,20.56,4,13,11,2.02,6,vipin_1/trial_08_r_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_1"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 483.69, ""aligned_master_end"": 508.47}, ""L"": {""coverage_fraction"": 0.9991932230738201, ""source"": ""dataset\\Sub02_A\\vipin_1L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 483.69, ""aligned_master_end"": 508.47}, ""R"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_1R"", ""invalid_rows"": 4, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 483.69, ""aligned_master_end"": 508.47}}",vipin_1,L,0,segmented_data\vipin_1\trial_08_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,6.43,4.75,model-assisted provisional six-phase fit,0.448,moderate pattern evidence,8,model_completed
14.44,5.61,paired trigger interval,True,25.38,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,2.33,20.74,24,11,12,1.49,6,vipin_1/trial_09_l_complete.png,"{""F"": {""coverage_fraction"": 0.9996061441512406, ""source"": ""dataset\\Sub02_A\\vipin_1"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 514.88, ""aligned_master_end"": 540.26}, ""L"": {""coverage_fraction"": 0.9996061441512406, ""source"": ""dataset\\Sub02_A\\vipin_1L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 514.88, ""aligned_master_end"": 540.26}, ""R"": {""coverage_fraction"": 0.9988184324537219, ""source"": ""dataset\\Sub02_A\\vipin_1R"", ""invalid_rows"": 4, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 514.88, ""aligned_master_end"": 540.26}}",vipin_1,R,0,segmented_data\vipin_1\trial_09_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,7.36,5.61,model-assisted provisional six-phase fit,0.253,weak/ambiguous pattern evidence,9,model_completed
14.44,5.61,paired trigger interval,True,25.38,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,2.33,20.74,24,11,12,1.49,6,vipin_1/trial_09_r_complete.png,"{""F"": {""coverage_fraction"": 0.9996061441512406, ""source"": ""dataset\\Sub02_A\\vipin_1"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 514.88, ""aligned_master_end"": 540.26}, ""L"": {""coverage_fraction"": 0.9996061441512406, ""source"": ""dataset\\Sub02_A\\vipin_1L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 514.88, ""aligned_master_end"": 540.26}, ""R"": {""coverage_fraction"": 0.9988184324537219, ""source"": ""dataset\\Sub02_A\\vipin_1R"", ""invalid_rows"": 4, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 514.88, ""aligned_master_end"": 540.26}}",vipin_1,R,0,segmented_data\vipin_1\trial_09_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,7.36,5.61,model-assisted provisional six-phase fit,0.253,weak/ambiguous pattern evidence,9,model_completed
13.44,6.77,paired trigger interval,True,25.38,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,3.67,21.97,22,12,12,2.77,6,vipin_1/trial_10_l_complete.png,"{""F"": {""coverage_fraction"": 0.9996061441512406, ""source"": ""dataset\\Sub02_A\\vipin_1"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 546.12, ""aligned_master_end"": 571.5}, ""L"": {""coverage_fraction"": 0.9996061441512406, ""source"": ""dataset\\Sub02_A\\vipin_1L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 546.12, ""aligned_master_end"": 571.5}, ""R"": {""coverage_fraction"": 0.9992122883024813, ""source"": ""dataset\\Sub02_A\\vipin_1R"", ""invalid_rows"": 4, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 546.12, ""aligned_master_end"": 571.5}}",vipin_1,L,0,segmented_data\vipin_1\trial_10_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,11.74,10.0,model-assisted provisional six-phase fit,0.2775,weak/ambiguous pattern evidence,10,model_completed
13.44,6.77,paired trigger interval,True,25.38,0,All events provisional; pressure extrema are not heel-strike labels; SLT timing ambiguous; reconstructed values can affect boundaries; absent phases are not invented; ,3.67,21.97,22,12,12,2.77,6,vipin_1/trial_10_r_complete.png,"{""F"": {""coverage_fraction"": 0.9996061441512406, ""source"": ""dataset\\Sub02_A\\vipin_1"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 546.12, ""aligned_master_end"": 571.5}, ""L"": {""coverage_fraction"": 0.9996061441512406, ""source"": ""dataset\\Sub02_A\\vipin_1L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 546.12, ""aligned_master_end"": 571.5}, ""R"": {""coverage_fraction"": 0.9992122883024813, ""source"": ""dataset\\Sub02_A\\vipin_1R"", ""invalid_rows"": 4, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 546.12, ""aligned_master_end"": 571.5}}",vipin_1,L,0,segmented_data\vipin_1\trial_10_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,11.74,10.0,model-assisted provisional six-phase fit,0.2775,weak/ambiguous pattern evidence,10,model_completed
11.73,11.08,paired trigger interval,True,23.63,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,2.74,20.28,20,12,12,1.74,6,vipin_1/trial_11_l_complete.png,"{""F"": {""coverage_fraction"": 0.9995769881556683, ""source"": ""dataset\\Sub02_A\\vipin_1"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 596.72, ""aligned_master_end"": 620.35}, ""L"": {""coverage_fraction"": 0.9995769881556683, ""source"": ""dataset\\Sub02_A\\vipin_1L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 596.72, ""aligned_master_end"": 620.35}, ""R"": {""coverage_fraction"": 0.9995769881556683, ""source"": ""dataset\\Sub02_A\\vipin_1R"", ""invalid_rows"": 4, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 596.72, ""aligned_master_end"": 620.35}}",vipin_1,L,0,segmented_data\vipin_1\trial_11_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,11.73,11.08,model-assisted provisional six-phase fit,0.4011,moderate pattern evidence,11,model_completed
11.73,11.08,paired trigger interval,True,23.63,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,2.74,20.28,20,12,12,1.74,6,vipin_1/trial_11_r_complete.png,"{""F"": {""coverage_fraction"": 0.9995769881556683, ""source"": ""dataset\\Sub02_A\\vipin_1"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 596.72, ""aligned_master_end"": 620.35}, ""L"": {""coverage_fraction"": 0.9995769881556683, ""source"": ""dataset\\Sub02_A\\vipin_1L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 596.72, ""aligned_master_end"": 620.35}, ""R"": {""coverage_fraction"": 0.9995769881556683, ""source"": ""dataset\\Sub02_A\\vipin_1R"", ""invalid_rows"": 4, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 596.72, ""aligned_master_end"": 620.35}}",vipin_1,L,0,segmented_data\vipin_1\trial_11_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,11.73,11.08,model-assisted provisional six-phase fit,0.4011,moderate pattern evidence,11,model_completed
6.41,4.99,paired trigger interval,True,24.85,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,2.5,20.47,0,13,11,1.95,6,vipin_1/trial_12_l_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_1"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 626.03, ""aligned_master_end"": 650.88}, ""L"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_1L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 626.03, ""aligned_master_end"": 650.88}, ""R"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_1R"", ""invalid_rows"": 4, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 626.03, ""aligned_master_end"": 650.88}}",vipin_1,L,0,segmented_data\vipin_1\trial_12_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,6.41,4.99,model-assisted provisional six-phase fit,0.4008,moderate pattern evidence,12,model_completed
6.41,4.99,paired trigger interval,True,24.85,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,2.5,20.47,0,13,11,1.95,6,vipin_1/trial_12_r_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_1"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 626.03, ""aligned_master_end"": 650.88}, ""L"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_1L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 626.03, ""aligned_master_end"": 650.88}, ""R"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_1R"", ""invalid_rows"": 4, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 626.03, ""aligned_master_end"": 650.88}}",vipin_1,L,0,segmented_data\vipin_1\trial_12_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,6.41,4.99,model-assisted provisional six-phase fit,0.4008,moderate pattern evidence,12,model_completed
16.4,6.28,paired trigger interval,True,27.490000000000002,0,All events provisional; pressure extrema are not heel-strike labels; sustained onset with initial standing not resolved; reconstructed values can affect boundaries; absent phases are not invented; ,3.14,19.99,2,11,11,2.32,6,vipin_21/trial_01_l_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1206.01, ""aligned_master_end"": 1233.5}, ""L"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1206.01, ""aligned_master_end"": 1233.5}, ""R"": {""coverage_fraction"": 0.9996363636363637, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1206.01, ""aligned_master_end"": 1233.5}}",vipin_21,,0,segmented_data\vipin_21\trial_01_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,12.91,11.29,model-assisted provisional six-phase fit,,model-assisted; unverified,1,model_completed
16.4,6.28,paired trigger interval,True,27.490000000000002,0,All events provisional; pressure extrema are not heel-strike labels; sustained onset with initial standing not resolved; reconstructed values can affect boundaries; absent phases are not invented; ,3.14,19.99,2,11,11,2.32,6,vipin_21/trial_01_r_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1206.01, ""aligned_master_end"": 1233.5}, ""L"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1206.01, ""aligned_master_end"": 1233.5}, ""R"": {""coverage_fraction"": 0.9996363636363637, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1206.01, ""aligned_master_end"": 1233.5}}",vipin_21,,0,segmented_data\vipin_21\trial_01_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,12.91,11.29,model-assisted provisional six-phase fit,,model-assisted; unverified,1,model_completed
15.77,15.09,paired trigger interval,True,24.46,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,2.93,21.15,0,13,12,1.7,6,vipin_21/trial_02_l_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1240.53, ""aligned_master_end"": 1264.99}, ""L"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1240.53, ""aligned_master_end"": 1264.99}, ""R"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1240.53, ""aligned_master_end"": 1264.99}}",vipin_21,L,0,segmented_data\vipin_21\trial_02_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,15.77,15.09,model-assisted provisional six-phase fit,0.3222,moderate pattern evidence,2,model_completed
15.77,15.09,paired trigger interval,True,24.46,0,All events provisional; pressure extrema are not heel-strike labels; reconstructed values can affect boundaries; absent phases are not invented; ,2.93,21.15,0,13,12,1.7,6,vipin_21/trial_02_r_complete.png,"{""F"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1240.53, ""aligned_master_end"": 1264.99}, ""L"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1240.53, ""aligned_master_end"": 1264.99}, ""R"": {""coverage_fraction"": 1.0, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1240.53, ""aligned_master_end"": 1264.99}}",vipin_21,L,0,segmented_data\vipin_21\trial_02_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,15.77,15.09,model-assisted provisional six-phase fit,0.3222,moderate pattern evidence,2,model_completed
14.57,7.76,paired trigger interval,True,24.060000000000002,0,All events provisional; pressure extrema are not heel-strike labels; insufficient bilateral repeated cycles for a six-phase fit; reconstructed values can affect boundaries; absent phases are not invented; ,3.05,19.97,20,4,11,1.38,6,vipin_21/trial_03_l_complete.png,"{""F"": {""coverage_fraction"": 0.9995845450768591, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1278.7, ""aligned_master_end"": 1302.76}, ""L"": {""coverage_fraction"": 0.9995845450768591, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1278.7, ""aligned_master_end"": 1302.76}, ""R"": {""coverage_fraction"": 0.9995845450768591, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1278.7, ""aligned_master_end"": 1302.76}}",vipin_21,,0,segmented_data\vipin_21\trial_03_l_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",L,11.08,9.38,model-assisted provisional six-phase fit,,model-assisted; unverified,3,model_completed
14.57,7.76,paired trigger interval,True,24.060000000000002,0,All events provisional; pressure extrema are not heel-strike labels; insufficient bilateral repeated cycles for a six-phase fit; reconstructed values can affect boundaries; absent phases are not invented; ,3.05,19.97,20,4,11,1.38,6,vipin_21/trial_03_r_complete.png,"{""F"": {""coverage_fraction"": 0.9995845450768591, ""source"": ""dataset\\Sub02_A\\vipin_21"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1278.7, ""aligned_master_end"": 1302.76}, ""L"": {""coverage_fraction"": 0.9995845450768591, ""source"": ""dataset\\Sub02_A\\vipin_21L"", ""invalid_rows"": 3, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1278.7, ""aligned_master_end"": 1302.76}, ""R"": {""coverage_fraction"": 0.9995845450768591, ""source"": ""dataset\\Sub02_A\\vipin_21R"", ""invalid_rows"": 0, ""excluded_timestamp_outliers"": 0, ""boundary_trigger_matches"": {""start"": true, ""end"": true}, ""aligned_master_start"": 1278.7, ""aligned_master_end"": 1302.76}}",vipin_21,,0,segmented_data\vipin_21\trial_03_r_segmented.csv,"QS-GI-SSSW-SLT-SSLW-GT; short-to-long requested, not verified",R,11.08,9.38,model-assisted provisional six-phase fit,,model-assisted; unverified,3,model_completed
